anomaly_degree	feats	parameter_id	tpr	fpr	study	site_scoring_method	company
0,25	range	Weight	0,333333333333333	0	22158	ks	Bayer
0,25	unique_value_count_relative	Alanine Aminotransferase	0	0	22158	ks	Bayer
0,25	unique_value_count_relative	Creatinine	0	0	22158	ks	Bayer
0,25	unique_value_count_relative	Systolic Blood Pressure	0	0	22158	ks	Bayer
0,25	unique_value_count_relative	Weight	0	0	22158	ks	Bayer
0,5	average	Alanine Aminotransferase	0,0333333333333333	0	22158	ks	Bayer
0,5	average	Creatinine	0,263333333333333	0,000476190476190476	22158	ks	Bayer
0,5	average	Systolic Blood Pressure	0,36	0,0147619047619048	22158	ks	Bayer
0,5	average	Weight	0,24	0	22158	ks	Bayer
0,5	sd	Alanine Aminotransferase	0,14	0	22158	ks	Bayer
0,5	sd	Creatinine	0,33	0	22158	ks	Bayer
0,5	sd	Systolic Blood Pressure	0,34	0	22158	ks	Bayer
0,5	sd	Weight	0,353333333333333	0	22158	ks	Bayer
0,5	autocorr	Alanine Aminotransferase	0	0	22158	ks	Bayer
0,5	autocorr	Creatinine	0	0	22158	ks	Bayer
0,5	autocorr	Systolic Blood Pressure	0	0	22158	ks	Bayer
0,5	autocorr	Weight	0,01	0	22158	ks	Bayer
0,5	lof	Alanine Aminotransferase	0,0166666666666667	0	22158	ks	Bayer
0,5	lof	Creatinine	0,0366666666666667	0	22158	ks	Bayer
0,5	lof	Systolic Blood Pressure	0,0766666666666667	0	22158	ks	Bayer
0,5	lof	Weight	0,0533333333333333	0	22158	ks	Bayer
0,5	range	Alanine Aminotransferase	0,02	0	22158	ks	Bayer
0,5	range	Creatinine	0,303333333333333	0	22158	ks	Bayer
0,5	range	Systolic Blood Pressure	0,406666666666667	0	22158	ks	Bayer
0,5	range	Weight	0,443333333333333	0,000952380952380952	22158	ks	Bayer
0,5	unique_value_count_relative	Alanine Aminotransferase	0	0	22158	ks	Bayer
0,5	unique_value_count_relative	Creatinine	0,00666666666666667	0	22158	ks	Bayer
0,5	unique_value_count_relative	Systolic Blood Pressure	0	0	22158	ks	Bayer
0,5	unique_value_count_relative	Weight	0	0	22158	ks	Bayer
0,75	average	Alanine Aminotransferase	0,0766666666666667	0	22158	ks	Bayer
0,75	average	Creatinine	0,286666666666667	0	22158	ks	Bayer
0,75	average	Systolic Blood Pressure	0,32	0,0114285714285714	22158	ks	Bayer
0,75	average	Weight	0,316666666666667	0,00238095238095238	22158	ks	Bayer
0,75	sd	Alanine Aminotransferase	0,203333333333333	0	22158	ks	Bayer
0,75	sd	Creatinine	0,32	0	22158	ks	Bayer
0,75	sd	Systolic Blood Pressure	0,376666666666667	0	22158	ks	Bayer
0,75	sd	Weight	0,363333333333333	0	22158	ks	Bayer
0,75	autocorr	Alanine Aminotransferase	0	0	22158	ks	Bayer
0,75	autocorr	Creatinine	0	0	22158	ks	Bayer
0,75	autocorr	Systolic Blood Pressure	0	0	22158	ks	Bayer
0,75	autocorr	Weight	0,0133333333333333	0	22158	ks	Bayer
0,75	lof	Alanine Aminotransferase	0,07	0,000476190476190476	22158	ks	Bayer
0,75	lof	Creatinine	0,133333333333333	0	22158	ks	Bayer
0,75	lof	Systolic Blood Pressure	0,163333333333333	0	22158	ks	Bayer
0,75	lof	Weight	0,163333333333333	0	22158	ks	Bayer
0,75	range	Alanine Aminotransferase	0,0833333333333333	0	22158	ks	Bayer
0,75	range	Creatinine	0,34	0	22158	ks	Bayer
0,75	range	Systolic Blood Pressure	0,36	0	22158	ks	Bayer
0,75	range	Weight	0,403333333333333	0	22158	ks	Bayer
0,75	unique_value_count_relative	Alanine Aminotransferase	0	0	22158	ks	Bayer
0,75	unique_value_count_relative	Creatinine	0,00333333333333333	0	22158	ks	Bayer
0,75	unique_value_count_relative	Systolic Blood Pressure	0	0	22158	ks	Bayer
0,75	unique_value_count_relative	Weight	0	0	22158	ks	Bayer
1	average	Alanine Aminotransferase	0,13	0	22158	ks	Bayer
1	average	Creatinine	0,33	0,0019047619047619	22158	ks	Bayer
1	average	Systolic Blood Pressure	0,433333333333333	0,02	22158	ks	Bayer
1	average	Weight	0,396666666666667	0,00142857142857143	22158	ks	Bayer
1	sd	Alanine Aminotransferase	0,203333333333333	0	22158	ks	Bayer
1	sd	Creatinine	0,303333333333333	0	22158	ks	Bayer
1	sd	Systolic Blood Pressure	0,373333333333333	0	22158	ks	Bayer
1	sd	Weight	0,353333333333333	0	22158	ks	Bayer
1	autocorr	Alanine Aminotransferase	0	0	22158	ks	Bayer
1	autocorr	Creatinine	0	0	22158	ks	Bayer
1	autocorr	Systolic Blood Pressure	0	0	22158	ks	Bayer
1	autocorr	Weight	0,00666666666666667	0	22158	ks	Bayer
1	lof	Alanine Aminotransferase	0,103333333333333	0	22158	ks	Bayer
1	lof	Creatinine	0,14	0	22158	ks	Bayer
1	lof	Systolic Blood Pressure	0,163333333333333	0	22158	ks	Bayer
1	lof	Weight	0,136666666666667	0,000952380952380952	22158	ks	Bayer
1	range	Alanine Aminotransferase	0,2	0	22158	ks	Bayer
1	range	Creatinine	0,313333333333333	0	22158	ks	Bayer
1	range	Systolic Blood Pressure	0,4	0	22158	ks	Bayer
1	range	Weight	0,436666666666667	0	22158	ks	Bayer
1	unique_value_count_relative	Alanine Aminotransferase	0,00333333333333333	0	22158	ks	Bayer
1	unique_value_count_relative	Creatinine	0	0	22158	ks	Bayer
1	unique_value_count_relative	Systolic Blood Pressure	0,00333333333333333	0	22158	ks	Bayer
1	unique_value_count_relative	Weight	0	0	22158	ks	Bayer
5	average	Alanine Aminotransferase	0,346666666666667	0,00285714285714286	22158	ks	Bayer
5	average	Creatinine	0,276666666666667	0	22158	ks	Bayer
5	average	Systolic Blood Pressure	0,43	0,0171428571428571	22158	ks	Bayer
5	average	Weight	0,373333333333333	0,000476190476190476	22158	ks	Bayer
5	sd	Alanine Aminotransferase	0,326666666666667	0	22158	ks	Bayer
5	sd	Creatinine	0,343333333333333	0	22158	ks	Bayer
5	sd	Systolic Blood Pressure	0,4	0	22158	ks	Bayer
5	sd	Weight	0,383333333333333	0	22158	ks	Bayer
5	autocorr	Alanine Aminotransferase	0	0	22158	ks	Bayer
5	autocorr	Creatinine	0	0	22158	ks	Bayer
5	autocorr	Systolic Blood Pressure	0	0	22158	ks	Bayer
5	autocorr	Weight	0,02	0	22158	ks	Bayer
5	lof	Alanine Aminotransferase	0,0966666666666667	0	22158	ks	Bayer
5	lof	Creatinine	0,183333333333333	0	22158	ks	Bayer
5	lof	Systolic Blood Pressure	0,203333333333333	0	22158	ks	Bayer
5	lof	Weight	0,16	0,000952380952380952	22158	ks	Bayer
5	range	Alanine Aminotransferase	0,416666666666667	0	22158	ks	Bayer
5	range	Creatinine	0,4	0	22158	ks	Bayer
5	range	Systolic Blood Pressure	0,436666666666667	0	22158	ks	Bayer
5	range	Weight	0,49	0,000952380952380952	22158	ks	Bayer
5	unique_value_count_relative	Alanine Aminotransferase	0,376666666666667	0	22158	ks	Bayer
5	unique_value_count_relative	Creatinine	0,42	0	22158	ks	Bayer
5	unique_value_count_relative	Systolic Blood Pressure	0,423333333333333	0	22158	ks	Bayer
5	unique_value_count_relative	Weight	0,36	0	22158	ks	Bayer
10	average	Alanine Aminotransferase	0,356666666666667	0,00238095238095238	22158	ks	Bayer
10	average	Creatinine	0,316666666666667	0,00142857142857143	22158	ks	Bayer
10	average	Systolic Blood Pressure	0,37	0,0171428571428571	22158	ks	Bayer
10	average	Weight	0,416666666666667	0,00285714285714286	22158	ks	Bayer
10	sd	Alanine Aminotransferase	0,346666666666667	0	22158	ks	Bayer
10	sd	Creatinine	0,316666666666667	0,000476190476190476	22158	ks	Bayer
10	sd	Systolic Blood Pressure	0,406666666666667	0	22158	ks	Bayer
10	sd	Weight	0,416666666666667	0	22158	ks	Bayer
10	autocorr	Alanine Aminotransferase	0	0	22158	ks	Bayer
10	autocorr	Creatinine	0	0	22158	ks	Bayer
10	autocorr	Systolic Blood Pressure	0,00333333333333333	0	22158	ks	Bayer
10	autocorr	Weight	0,00666666666666667	0	22158	ks	Bayer
10	lof	Alanine Aminotransferase	0,136666666666667	0	22158	ks	Bayer
10	lof	Creatinine	0,19	0	22158	ks	Bayer
10	lof	Systolic Blood Pressure	0,23	0	22158	ks	Bayer
10	lof	Weight	0,21	0,000476190476190476	22158	ks	Bayer
10	range	Alanine Aminotransferase	0,386666666666667	0	22158	ks	Bayer
10	range	Creatinine	0,466666666666667	0	22158	ks	Bayer
10	range	Systolic Blood Pressure	0,48	0	22158	ks	Bayer
10	range	Weight	0,46	0	22158	ks	Bayer
10	unique_value_count_relative	Alanine Aminotransferase	0,403333333333333	0	22158	ks	Bayer
10	unique_value_count_relative	Creatinine	0,46	0	22158	ks	Bayer
10	unique_value_count_relative	Systolic Blood Pressure	0,503333333333333	0	22158	ks	Bayer
10	unique_value_count_relative	Weight	0,35	0	22158	ks	Bayer
0	average	Alanine Aminotransferase	0	0	21469	ks	Bayer
0	average	Creatinine	0	0	21469	ks	Bayer
0	average	Systolic Blood Pressure	0	0	21469	ks	Bayer
0	average	Weight	0	0	21469	ks	Bayer
0	sd	Alanine Aminotransferase	0	0	21469	ks	Bayer
0	sd	Creatinine	0	0,000294117647058824	21469	ks	Bayer
0	sd	Systolic Blood Pressure	0	0	21469	ks	Bayer
0	sd	Weight	0	0	21469	ks	Bayer
0	autocorr	Alanine Aminotransferase	0	0	21469	ks	Bayer
0	autocorr	Creatinine	0	0	21469	ks	Bayer
0	autocorr	Systolic Blood Pressure	0	0	21469	ks	Bayer
0	autocorr	Weight	0	0	21469	ks	Bayer
0	lof	Alanine Aminotransferase	0	0	21469	ks	Bayer
0	lof	Creatinine	0	0	21469	ks	Bayer
0	lof	Systolic Blood Pressure	0	0	21469	ks	Bayer
0	lof	Weight	0	0	21469	ks	Bayer
0	range	Alanine Aminotransferase	0	0	21469	ks	Bayer
0	range	Creatinine	0	0	21469	ks	Bayer
0	range	Systolic Blood Pressure	0	0	21469	ks	Bayer
0	range	Weight	0	0	21469	ks	Bayer
0	unique_value_count_relative	Alanine Aminotransferase	0	0	21469	ks	Bayer
0	unique_value_count_relative	Creatinine	0	0	21469	ks	Bayer
0	unique_value_count_relative	Systolic Blood Pressure	0	0	21469	ks	Bayer
0	unique_value_count_relative	Weight	0	0	21469	ks	Bayer
0,25	average	Alanine Aminotransferase	0	0	21469	ks	Bayer
0,25	average	Creatinine	0,0133333333333333	0	21469	ks	Bayer
0,25	average	Systolic Blood Pressure	0,2	0	21469	ks	Bayer
0,25	average	Weight	0,01	0	21469	ks	Bayer
0,25	sd	Alanine Aminotransferase	0	0,000294117647058824	21469	ks	Bayer
0,25	sd	Creatinine	0,03	0	21469	ks	Bayer
0,25	sd	Systolic Blood Pressure	0,246666666666667	0	21469	ks	Bayer
0,25	sd	Weight	0,276666666666667	0	21469	ks	Bayer
0,25	autocorr	Alanine Aminotransferase	0	0	21469	ks	Bayer
0,25	autocorr	Creatinine	0	0	21469	ks	Bayer
0,25	autocorr	Systolic Blood Pressure	0	0	21469	ks	Bayer
0,25	autocorr	Weight	0,0433333333333333	0	21469	ks	Bayer
0,25	lof	Alanine Aminotransferase	0	0	21469	ks	Bayer
0,25	lof	Creatinine	0,00333333333333333	0	21469	ks	Bayer
0,25	lof	Systolic Blood Pressure	0,00333333333333333	0	21469	ks	Bayer
0,25	lof	Weight	0,00333333333333333	0	21469	ks	Bayer
0,25	range	Alanine Aminotransferase	0	0	21469	ks	Bayer
0,25	range	Creatinine	0	0	21469	ks	Bayer
0,25	range	Systolic Blood Pressure	0,00333333333333333	0	21469	ks	Bayer
0,25	range	Weight	0,0533333333333333	0	21469	ks	Bayer
0,25	unique_value_count_relative	Alanine Aminotransferase	0	0	21469	ks	Bayer
0,25	unique_value_count_relative	Creatinine	0	0	21469	ks	Bayer
0,25	unique_value_count_relative	Systolic Blood Pressure	0	0	21469	ks	Bayer
0,25	unique_value_count_relative	Weight	0	0	21469	ks	Bayer
0,5	average	Alanine Aminotransferase	0,00333333333333333	0	21469	ks	Bayer
0,5	average	Creatinine	0,0533333333333333	0	21469	ks	Bayer
0,5	average	Systolic Blood Pressure	0,273333333333333	0	21469	ks	Bayer
0,5	average	Weight	0,0966666666666667	0	21469	ks	Bayer
0,5	sd	Alanine Aminotransferase	0,00333333333333333	0	21469	ks	Bayer
0,5	sd	Creatinine	0,07	0,000588235294117647	21469	ks	Bayer
0,5	sd	Systolic Blood Pressure	0,253333333333333	0	21469	ks	Bayer
0,5	sd	Weight	0,246666666666667	0	21469	ks	Bayer
0,5	autocorr	Alanine Aminotransferase	0	0	21469	ks	Bayer
0,5	autocorr	Creatinine	0	0	21469	ks	Bayer
0,5	autocorr	Systolic Blood Pressure	0	0	21469	ks	Bayer
0,5	autocorr	Weight	0,0366666666666667	0	21469	ks	Bayer
0,5	lof	Alanine Aminotransferase	0,00666666666666667	0	21469	ks	Bayer
0,5	lof	Creatinine	0,0233333333333333	0	21469	ks	Bayer
0,5	lof	Systolic Blood Pressure	0,0266666666666667	0	21469	ks	Bayer
0,5	lof	Weight	0,02	0	21469	ks	Bayer
0,5	range	Alanine Aminotransferase	0	0	21469	ks	Bayer
0,5	range	Creatinine	0,00333333333333333	0,000294117647058824	21469	ks	Bayer
0,5	range	Systolic Blood Pressure	0,08	0	21469	ks	Bayer
0,5	range	Weight	0,0966666666666667	0	21469	ks	Bayer
0,5	unique_value_count_relative	Alanine Aminotransferase	0,00333333333333333	0	21469	ks	Bayer
0,5	unique_value_count_relative	Creatinine	0	0	21469	ks	Bayer
0,5	unique_value_count_relative	Systolic Blood Pressure	0	0	21469	ks	Bayer
0,5	unique_value_count_relative	Weight	0	0	21469	ks	Bayer
0,75	average	Alanine Aminotransferase	0,01	0	21469	ks	Bayer
0,75	average	Creatinine	0,14	0	21469	ks	Bayer
0,75	average	Systolic Blood Pressure	0,293333333333333	0	21469	ks	Bayer
0,75	average	Weight	0,226666666666667	0	21469	ks	Bayer
0,75	sd	Alanine Aminotransferase	0,0433333333333333	0	21469	ks	Bayer
0,75	sd	Creatinine	0,106666666666667	0,000294117647058824	21469	ks	Bayer
0,75	sd	Systolic Blood Pressure	0,263333333333333	0	21469	ks	Bayer
0,75	sd	Weight	0,23	0	21469	ks	Bayer
0,75	autocorr	Alanine Aminotransferase	0,00333333333333333	0	21469	ks	Bayer
0,75	autocorr	Creatinine	0	0	21469	ks	Bayer
0,75	autocorr	Systolic Blood Pressure	0	0	21469	ks	Bayer
0,75	autocorr	Weight	0,0333333333333333	0	21469	ks	Bayer
0,75	lof	Alanine Aminotransferase	0,02	0	21469	ks	Bayer
0,75	lof	Creatinine	0,04	0	21469	ks	Bayer
0,75	lof	Systolic Blood Pressure	0,0833333333333333	0	21469	ks	Bayer
0,75	lof	Weight	0,07	0	21469	ks	Bayer
0,75	range	Alanine Aminotransferase	0	0	21469	ks	Bayer
0,75	range	Creatinine	0	0,000294117647058824	21469	ks	Bayer
0,75	range	Systolic Blood Pressure	0,08	0	21469	ks	Bayer
0,75	range	Weight	0,0966666666666667	0	21469	ks	Bayer
0,75	unique_value_count_relative	Alanine Aminotransferase	0,00333333333333333	0	21469	ks	Bayer
0,75	unique_value_count_relative	Creatinine	0	0	21469	ks	Bayer
0,75	unique_value_count_relative	Systolic Blood Pressure	0,00333333333333333	0	21469	ks	Bayer
0,75	unique_value_count_relative	Weight	0	0	21469	ks	Bayer
1	average	Alanine Aminotransferase	0,0266666666666667	0	21469	ks	Bayer
1	average	Creatinine	0,22	0	21469	ks	Bayer
1	average	Systolic Blood Pressure	0,28	0	21469	ks	Bayer
1	average	Weight	0,266666666666667	0	21469	ks	Bayer
1	sd	Alanine Aminotransferase	0,0733333333333333	0	21469	ks	Bayer
1	sd	Creatinine	0,0866666666666667	0	21469	ks	Bayer
1	sd	Systolic Blood Pressure	0,303333333333333	0	21469	ks	Bayer
1	sd	Weight	0,26	0	21469	ks	Bayer
1	autocorr	Alanine Aminotransferase	0	0	21469	ks	Bayer
1	autocorr	Creatinine	0	0	21469	ks	Bayer
1	autocorr	Systolic Blood Pressure	0	0	21469	ks	Bayer
1	autocorr	Weight	0,0266666666666667	0	21469	ks	Bayer
1	lof	Alanine Aminotransferase	0,02	0	21469	ks	Bayer
1	lof	Creatinine	0,0766666666666667	0	21469	ks	Bayer
1	lof	Systolic Blood Pressure	0,0866666666666667	0	21469	ks	Bayer
1	lof	Weight	0,103333333333333	0	21469	ks	Bayer
1	range	Alanine Aminotransferase	0	0	21469	ks	Bayer
1	range	Creatinine	0,01	0,000294117647058824	21469	ks	Bayer
1	range	Systolic Blood Pressure	0,126666666666667	0	21469	ks	Bayer
1	range	Weight	0,09	0	21469	ks	Bayer
1	unique_value_count_relative	Alanine Aminotransferase	0,00666666666666667	0	21469	ks	Bayer
1	unique_value_count_relative	Creatinine	0,00333333333333333	0	21469	ks	Bayer
1	unique_value_count_relative	Systolic Blood Pressure	0,00666666666666667	0	21469	ks	Bayer
1	unique_value_count_relative	Weight	0	0	21469	ks	Bayer
5	average	Alanine Aminotransferase	0,29	0	21469	ks	Bayer
5	average	Creatinine	0,43	0	21469	ks	Bayer
5	average	Systolic Blood Pressure	0,336666666666667	0	21469	ks	Bayer
5	average	Weight	0,39	0	21469	ks	Bayer
5	sd	Alanine Aminotransferase	0,246666666666667	0	21469	ks	Bayer
5	sd	Creatinine	0,11	0,000294117647058824	21469	ks	Bayer
5	sd	Systolic Blood Pressure	0,276666666666667	0	21469	ks	Bayer
5	sd	Weight	0,276666666666667	0	21469	ks	Bayer
5	autocorr	Alanine Aminotransferase	0,00333333333333333	0	21469	ks	Bayer
5	autocorr	Creatinine	0	0	21469	ks	Bayer
5	autocorr	Systolic Blood Pressure	0	0	21469	ks	Bayer
5	autocorr	Weight	0,0333333333333333	0	21469	ks	Bayer
5	lof	Alanine Aminotransferase	0,0366666666666667	0,000294117647058824	21469	ks	Bayer
5	lof	Creatinine	0,12	0	21469	ks	Bayer
5	lof	Systolic Blood Pressure	0,133333333333333	0	21469	ks	Bayer
5	lof	Weight	0,126666666666667	0	21469	ks	Bayer
5	range	Alanine Aminotransferase	0,0666666666666667	0	21469	ks	Bayer
5	range	Creatinine	0	0	21469	ks	Bayer
5	range	Systolic Blood Pressure	0,11	0	21469	ks	Bayer
5	range	Weight	0,106666666666667	0	21469	ks	Bayer
5	unique_value_count_relative	Alanine Aminotransferase	0,366666666666667	0,000294117647058824	21469	ks	Bayer
5	unique_value_count_relative	Creatinine	0,19	0,000294117647058824	21469	ks	Bayer
5	unique_value_count_relative	Systolic Blood Pressure	0,376666666666667	0	21469	ks	Bayer
5	unique_value_count_relative	Weight	0,303333333333333	0,000588235294117647	21469	ks	Bayer
10	average	Alanine Aminotransferase	0,306666666666667	0	21469	ks	Bayer
10	average	Creatinine	0,446666666666667	0	21469	ks	Bayer
10	average	Systolic Blood Pressure	0,34	0	21469	ks	Bayer
10	average	Weight	0,316666666666667	0	21469	ks	Bayer
10	sd	Alanine Aminotransferase	0,323333333333333	0,000294117647058824	21469	ks	Bayer
10	sd	Creatinine	0,126666666666667	0,000294117647058824	21469	ks	Bayer
10	sd	Systolic Blood Pressure	0,333333333333333	0	21469	ks	Bayer
10	sd	Weight	0,266666666666667	0	21469	ks	Bayer
10	autocorr	Alanine Aminotransferase	0,01	0	21469	ks	Bayer
10	autocorr	Creatinine	0	0	21469	ks	Bayer
10	autocorr	Systolic Blood Pressure	0	0	21469	ks	Bayer
10	autocorr	Weight	0,0266666666666667	0	21469	ks	Bayer
10	lof	Alanine Aminotransferase	0,0466666666666667	0	21469	ks	Bayer
10	lof	Creatinine	0,0933333333333333	0	21469	ks	Bayer
10	lof	Systolic Blood Pressure	0,126666666666667	0	21469	ks	Bayer
10	lof	Weight	0,123333333333333	0	21469	ks	Bayer
10	range	Alanine Aminotransferase	0,0933333333333333	0	21469	ks	Bayer
10	range	Creatinine	0,00666666666666667	0	21469	ks	Bayer
10	range	Systolic Blood Pressure	0,106666666666667	0	21469	ks	Bayer
10	range	Weight	0,113333333333333	0	21469	ks	Bayer
10	unique_value_count_relative	Alanine Aminotransferase	0,343333333333333	0	21469	ks	Bayer
10	unique_value_count_relative	Creatinine	0,213333333333333	0,00117647058823529	21469	ks	Bayer
10	unique_value_count_relative	Systolic Blood Pressure	0,406666666666667	0	21469	ks	Bayer
10	unique_value_count_relative	Weight	0,363333333333333	0,000588235294117647	21469	ks	Bayer
0	average	Alanine Aminotransferase	0	0	19334	ks	Bayer
0	average	Creatinine	0	0	19334	ks	Bayer
0	average	Systolic Blood Pressure	0	0	19334	ks	Bayer
0	average	Weight	0	0	19334	ks	Bayer
0	sd	Alanine Aminotransferase	0	0	19334	ks	Bayer
0	sd	Creatinine	0	0	19334	ks	Bayer
0	sd	Systolic Blood Pressure	0	0	19334	ks	Bayer
0	sd	Weight	0	0	19334	ks	Bayer
0	autocorr	Alanine Aminotransferase	0	0	19334	ks	Bayer
0	autocorr	Creatinine	0	0,000178571428571429	19334	ks	Bayer
0	autocorr	Systolic Blood Pressure	0	0	19334	ks	Bayer
0	autocorr	Weight	0	0	19334	ks	Bayer
0	lof	Alanine Aminotransferase	0	0	19334	ks	Bayer
0	lof	Creatinine	0	0	19334	ks	Bayer
0	lof	Systolic Blood Pressure	0	0	19334	ks	Bayer
0	lof	Weight	0	0	19334	ks	Bayer
0	range	Alanine Aminotransferase	0	0	19334	ks	Bayer
0	range	Creatinine	0	0	19334	ks	Bayer
0	range	Systolic Blood Pressure	0	0	19334	ks	Bayer
0	range	Weight	0	0	19334	ks	Bayer
0	unique_value_count_relative	Alanine Aminotransferase	0	5,95238095238095E-05	19334	ks	Bayer
0	unique_value_count_relative	Creatinine	0	0,000714285714285714	19334	ks	Bayer
0	unique_value_count_relative	Systolic Blood Pressure	0	0	19334	ks	Bayer
0	unique_value_count_relative	Weight	0	0	19334	ks	Bayer
0,25	average	Alanine Aminotransferase	0	0	19334	ks	Bayer
0,25	average	Creatinine	0,00333333333333333	0	19334	ks	Bayer
0,25	average	Systolic Blood Pressure	0,356666666666667	0	19334	ks	Bayer
0,25	average	Weight	0,04	0	19334	ks	Bayer
0,25	sd	Alanine Aminotransferase	0,01	0	19334	ks	Bayer
0,25	sd	Creatinine	0,14	0,00529761904761905	19334	ks	Bayer
0,25	sd	Systolic Blood Pressure	0,343333333333333	0	19334	ks	Bayer
0,25	sd	Weight	0,686666666666667	0	19334	ks	Bayer
0,25	autocorr	Alanine Aminotransferase	0	0	19334	ks	Bayer
0,25	autocorr	Creatinine	0	0,000119047619047619	19334	ks	Bayer
0,25	autocorr	Systolic Blood Pressure	0,00333333333333333	0	19334	ks	Bayer
0,25	autocorr	Weight	0,0133333333333333	0	19334	ks	Bayer
0,25	lof	Alanine Aminotransferase	0,00666666666666667	0	19334	ks	Bayer
0,25	lof	Creatinine	0,0433333333333333	0	19334	ks	Bayer
0,25	lof	Systolic Blood Pressure	0,0466666666666667	0	19334	ks	Bayer
0,25	lof	Weight	0,0433333333333333	0	19334	ks	Bayer
0,25	range	Alanine Aminotransferase	0	0	19334	ks	Bayer
0,25	range	Creatinine	0,02	0,00482142857142857	19334	ks	Bayer
0,25	range	Systolic Blood Pressure	0,13	0	19334	ks	Bayer
